id,tw_member?,fb_member?,tw_follower?,fb_follower?
mdamirraza,False,False,False,True
Happy-Dude,False,False,False,True
droot,False,False,True,False
EagleEye108,False,False,True,False
nmqanh,False,False,False,True
pongoharris,False,False,True,False
bramsmulders,False,False,True,False
luruke,False,False,True,True
igb,False,False,True,False
prady00,False,False,True,True
adampash,False,False,False,True
dgurung,False,False,False,True
riyoth,False,False,False,True
Not-IITian,False,False,False,True
caliven,False,False,True,False
raullucero,False,True,False,True
milesburton,False,False,True,False
PiraZhao,False,False,False,True
dalves,False,False,False,True
hy,False,False,False,True
shaligramk,False,False,True,False
Siouxise,False,False,True,False
SiegfriedEhret,False,False,False,True
ismamz,False,False,True,False
cgmenezes,False,False,True,False
wybflb,False,False,True,False
HyeJi,False,False,True,False
qq1792,False,False,True,False
xuexzgit,False,False,True,True
ali,False,False,True,True
phjy007,False,False,False,True
mingloo,False,False,False,True
jiman94,False,False,True,False
shelbyspees,False,False,True,False
laabroo,False,False,False,True
OrthoDex,False,False,True,False
yankouskia,False,False,False,True
JackGit,False,False,False,True
danya93,False,False,True,False
magnusjt,False,False,False,True
nikisix,False,False,True,False
villadora,False,False,False,True
bobbydazzler,False,False,False,True
joshua703,False,False,True,False
sunyt,False,False,True,False
aackerman,False,False,True,False
mjambon,False,False,True,True
ottomajik,False,False,False,True
JulioTalavera,False,False,True,True
oncletom,False,False,True,True
pengjay,False,False,False,True
uberspot,False,False,False,True
sebyddd,False,False,True,True
katpreneur,False,False,False,True
keshavbashyal,False,False,False,True
kopasetik,False,False,True,True
songgao,False,False,True,False
Saikiran-N,False,False,True,False
krvax,False,False,True,True
WihteCrow,False,False,True,False
v4xyz,False,False,True,False
yasulab,False,False,True,False
mischkl,False,False,False,True
LuinKalina,False,False,True,False
raptarrin,False,False,True,False
Stockmar,False,False,True,False
allybee,False,False,True,False
KoJiang,False,False,True,False
lazyxiang,False,False,False,True
radeksimko,False,False,False,True
khalidmbajwa,False,False,True,False
HugoLnx,False,False,False,True
qdrzwd,False,False,False,True
andybb,False,False,False,True
vinceyi,False,False,True,False
ronanduddy,False,False,True,False
cookietime--yay,False,False,True,False
perevoznyk,False,False,False,True
chrissloey,False,False,True,False
rousnay,False,False,False,True
pojda,False,False,True,False
oivoodoo,False,False,False,True
jpf,False,False,False,True
PaulWebDesigner,False,False,True,False
ivanrodriguez5,False,False,True,False
jeffreybergier,False,False,False,True
sliou,False,False,False,True
simota,False,False,True,True
kokhouser,False,False,False,True
spmamidi,False,False,True,False
ndovu,False,False,False,True
giranntu,False,False,False,True
mamela,False,False,True,False
dylnslck,False,False,False,True
ochenkai,False,False,False,True
koglinjg,False,False,False,True
HuangZiyi,False,False,False,True
mlovesexmagic,False,False,False,True
lx75249,False,False,True,True
michaelcrane,False,False,False,True
nickmaxwell10,False,False,False,True
sivakumar-kailasam,False,False,False,True
RRanddom,False,False,True,True
StuartNZ,False,False,False,True
machinefixer,False,False,False,True
wfalkwallace,False,False,True,False
hjybdrs,False,False,True,True
datienzalopez,False,False,False,True
mjohnits,False,False,False,True
harsha-mudi,False,False,False,True
feridmovsumov,False,False,True,False
marcoRS,False,False,False,True
LACERBA,False,False,False,True
hackerzhou,False,False,False,True
ssandke,False,False,False,True
miguelsolorio,False,False,True,False
rocketpastsix,False,False,True,False
tangzzz-fan,False,False,False,True
liqites,False,False,False,True
johnnyshankman,False,False,False,True
zhangmhao,False,False,True,False
cdiezes,False,False,False,True
micwho,False,False,True,False
davidfowl,False,False,True,False
kkc,False,False,True,False
18bytes,False,False,False,True
l1k3m,False,False,False,True
Gujarats,False,False,False,True
daeon,False,False,False,True
kievechua,False,False,True,False
lanegg,False,False,True,False
mogutcan,False,False,False,True
v2panda,False,False,False,True
Xieayu,False,False,True,False
swapnilbuva,False,False,True,False
edwines,False,False,True,False
huangfeng007,False,False,False,True
vlhorton,False,False,False,True
vbonillo,True,False,False,False
trofa13,False,False,True,False
lucianrotaru,False,False,True,False
harunrashidanver,False,False,False,True
migueloller,False,False,False,True
grtner,False,False,True,False
zchrissirhcz,False,False,False,True
TinfoilxD,False,False,True,False
thekennysong,False,False,False,True
wilo99,False,False,False,True
afey000,False,False,False,True
SK-Ray,False,False,False,True
maurib3,False,False,False,True
szalishchuk,False,False,False,True
chrislonge,False,False,False,True
pengqiuyuan,False,False,False,True
juedui0769,False,False,True,False
kaushik94,False,False,True,True
anoopms1988,False,False,True,False
martinmaiochi,False,False,False,True
lywhlao,False,False,True,False
alikins,False,False,False,True
dezhonger,False,False,False,True
jaegz,False,False,True,False
axob29813,False,False,True,False
jcowhigjr,False,False,True,False
qikunn,False,False,False,True
fridek,False,False,True,False
bravokeyl,False,False,True,False
chrisrowe,False,False,True,False
hkmung,False,False,False,True
christhomson,False,False,True,False
chkir,False,False,False,True
mounibec,False,False,False,True
YangYuxiang,False,False,False,True
nrolland,False,False,False,True
ahdinosaur,False,False,True,True
johnarce,False,False,False,True
gemclass,False,False,False,True
dmesinger,False,False,False,True
Aws-2013,False,False,True,False
joaquindev,False,False,False,True
thehongwu,False,False,False,True
edgarpr,False,False,True,False
manishmarahatta,False,False,False,True
StSongz,False,False,False,True
toptyg,False,False,False,True
dangerismycat,False,False,False,True
shlyopin,False,False,False,True
vedmack,False,False,True,False
justinmuller,False,False,False,True
tyleronrails,False,False,False,True
renevogtlowell,False,False,False,True
horraywwkd,False,False,True,False
DHfly,False,False,True,False
ymote,False,False,False,True
DharmeshPandav,False,False,True,False
ChennyBaBy,False,True,True,False
asifameer,False,False,True,False
DragonSJB,False,False,True,False
runawaygo,False,False,True,True
keke-cola,False,False,False,True
hsingams,False,False,False,True
l-omzaoar,False,False,True,False
juanpabloprado,False,False,True,True
BelieveC,False,False,True,True
mhadaily,False,False,False,True
sfrek,False,False,False,True
yzli,False,False,True,False
nicholasxjy,False,False,False,True
trull,False,False,False,True
Venciity,False,False,False,True
ricardogomes,False,False,False,True
stanzheng,False,False,True,True
mizoshiri,False,False,True,False
tmartin1,False,False,False,True
ChrisMcKee,False,False,False,True
jeffdupont,False,False,True,False
nlin833,False,False,True,False
sairion,False,False,True,True
ParthPancholi,False,False,True,False
framerate,False,False,False,True
TonyChiangUSA,False,False,False,True
dnlo,False,False,False,True
georgepsarakis,False,False,False,True
ellekasai,False,False,True,False
XFZLDXF,False,False,False,True
burdges,False,False,False,True
cjddny,False,False,False,True
xiongrl,False,False,True,False
precise54,False,False,True,True
alimek,False,False,False,True
msahins,False,False,True,False
joshuajharris,False,False,False,True
buenolucas,False,False,True,False
xiongwei-git,False,False,True,False
luugiathuy,False,False,True,True
metcalfc,False,False,True,False
mkawserm,False,False,True,False
PaulBGD,False,False,True,False
arashilen,False,False,False,True
ShaunZh,False,False,True,False
rayanaguisanda,False,False,False,True
Amerr,False,False,False,True
Perseus14,False,False,True,False
stechico,False,False,True,False
wwdxfa,False,False,True,False
gazzu,False,False,True,False
nick-thompson,False,False,True,True
marcialpaulg,False,False,True,False
jackpinto,False,False,True,False
JerryYangJin,False,False,True,False
aralsoft,False,False,True,False
jonykrause,False,False,True,True
nahash411,False,False,True,False
everyonme,False,False,True,True
davececere,False,False,True,False
hooman,False,False,False,True
iveyhuang,False,False,True,False
rbardini,False,False,True,False
wilsonchau,False,False,True,False
andrialexandrou,False,False,True,False
aliHafizji,False,False,False,True
reynanfausto,False,False,True,False
steida,False,False,False,True
caomw,False,False,False,True
michaelwschultz,False,False,True,False
wizzat,False,False,False,True
hellendag,False,True,False,False
devinlyons787,False,False,True,False
Zizzamia,False,False,True,False
m19,False,False,False,True
abeldantas,False,False,False,True
igorikeda,False,False,True,False
blturner,False,False,False,True
mark4carter,False,False,False,True
gumutianqi,False,False,True,False
jasonmelgoza,False,False,True,True
troywatt,False,False,False,True
Andrew-Erick,False,False,False,True
montogeek,False,False,False,True
HusseinGHussein,False,False,True,False
marklrh,False,False,True,True
ash-rain,False,False,False,True
pkuwwt,False,False,True,False
chenhengqi,False,False,False,True
bpnetguy,False,False,False,True
tibbi,False,False,True,True
noyobo,False,False,False,True
apotropaix,False,False,True,True
kashyapp,False,False,True,False
mukyasa,False,False,False,True
saurabhs,False,False,False,True
Ardakilic,False,False,False,True
mbastian,False,False,True,False
thaodt,False,False,False,True
Raphomet,False,False,False,True
luoshu,False,False,False,True
veightz,False,False,False,True
salboaie,False,False,False,True
GTOTA,False,False,True,False
tellijo,False,False,False,True
el-feo,False,False,False,True
gaozhitw,False,False,False,True
ArlenKou,False,False,False,True
bigkraig,False,False,False,True
shivawu,False,False,False,True
dickeylth,False,False,False,True
paulradzkov,False,False,True,False
levichen,False,False,False,True
madhuakula,False,False,False,True
abadri,False,False,False,True
dandiaczun,False,False,True,False
thinktopdown,False,False,True,False
kvbik,False,False,False,True
happy201993,False,False,False,True
marshall,False,False,False,True
cleydson,False,False,False,True
avantcontra,False,False,False,True
richjenks,False,False,True,False
nunoarruda,False,False,True,False
jkhedani,False,False,True,False
palashw,False,False,True,False
fdelin,False,False,True,False
djordjecupic,False,False,True,False
Svjard,False,False,False,True
jobsyu,False,False,False,True
fisher12cc,False,False,False,True
zerlous,False,False,True,False
mzabriskie,False,True,False,False
beast,False,False,False,True
grayj,False,False,False,True
atiar-cse,False,False,True,False
achellies,False,False,False,True
jseanj,False,False,False,True
bbarcesaj125,False,False,True,False
hamecoded,False,False,False,True
adityaKushwaha,False,False,False,True
naoufal,False,False,False,True
duanebester,False,False,False,True
tubu,False,False,False,True
rockymontana,False,False,False,True
zhou18520786640,False,False,True,False
rcholic,False,False,False,True
shamcle,False,False,True,False
ariboren,False,False,False,True
camt,False,False,True,False
tomo46,False,False,True,False
riddlexu,False,False,True,False
jcruz2us,False,False,False,True
nand6m,False,False,False,True
mstade,False,False,True,False
plasticine,False,False,True,True
JMayfield,False,False,True,False
htoooth,False,False,False,True
redcom,False,False,False,True
hheedat,False,False,True,False
edupoch,False,False,True,False
Ingelheim,False,False,False,True
august-of-wind,False,False,True,False
victorespnt,False,False,True,False
popovsh6,False,False,False,True
mynameistechno,False,False,True,False
Showyilu,False,False,False,True
devmukul44,False,False,False,True
ajay458,False,False,True,False
ctollz,False,False,False,True
Boyu-Wang,False,False,False,True
leonlai,False,False,False,True
kernel23,False,False,False,True
russormes,False,False,False,True
mucill,False,False,True,False
shevchenko-rostislav,False,False,True,False
hinderson,False,False,True,False
blader,False,False,True,False
anvar,False,False,True,False
avmi,False,False,False,True
jackyzonewen,False,False,False,True
BonDoQ,False,False,False,True
Dash-Wedergren,False,False,False,True
arvinx,False,False,False,True
